Text,id,Date,agendas_a:_don't_vote,agendas_a:_protest/campaign,agendas_a:_share_information,agendas_a:_vote,agendas_a:_vote_against_e,agendas_a:_vote_for_e,agendas_b:_good_outcome_is_possible,agendas_b:_e/g_is_immoral/harmful,agendas_b:_e/g_is_moral/beneficial,agendas_b:_election_process_fair,agendas_b:_election_process_flawed/manipulated_by_e/g,agendas_b:_self/g_is_at_risk,agendas_na,agendas_none,agendas_unannotatable,concerns_character_of_e,concerns_democracy,concerns_economy,concerns_environment,concerns_fake_news/misinfo,concerns_immigration/refugees,concerns_international_alliances,concerns_na,concerns_national_identity_&_pride,concerns_none,concerns_relationship_w/_russia,concerns_religion,concerns_terrorism/counterterrorism,concerns_unannotatable,emotions_admiration/love,emotions_amusement,emotions_anger/contempt/disgust,emotions_embarrassment/guilt/sadness,emotions_fear/pessimism,emotions_joy/happiness,emotions_na,emotions_negative-other,emotions_none,emotions_optimism/hope,emotions_positive-other,emotions_pride,emotions_unannotatable
RT @Username Votez.,fce0486c49b66717b5c97d3465776e83c9a9df40,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username Pas besoin de regarder le #DébatTF1 de ce soir, j'ai leur programme final : les #GOPÉ ! #Frexit avec @Username ",06214ed5425d8658dfd469585d40e51ac73785d3,,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
RT @Username Merci aux Bretons d'#Erquy pour leur accueil extraordinaire ! Il y a ici l'espoir d'un vrai changement patriote. <U+0001F60A> #AuNomDuPeuple #Bretagne ,93dbc5e792c17d8de458ed5ab80a902580ce1944,,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.666666667,0.666666667,1.0,0
"RT @Username Mr le PR @Username combien sont-ils à être encore oubliés,humiliés en raison de leurs ""origines""Cela changera t'il un jour? @Username ",42226148aab2bcdf40e964454014e5eea43fd13d,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.333333333,0.0,0.333333333,0.0,0.0,0
RT @Username Eh @Username vous l'avez péché où votre journaliste qui raconte que @Username ne suscite pas d'engouement? Il regarde les meetings ou pas?,dfb712ea4ec235832947e0c12ccd61793c79379d,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.333333333,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.333333333,0.0,0
"RT @Username #IFOPGATE : l'institut sort son ""exploitation complémentaire"" réalisée pour #Macron - @Username plus haute que dans la version publiée ! ",864d7d0b4679fca0f89cec3a8ba34655c2302005,,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.666666667,0.0,0.0,0.0,0
"@Username @Username @Username se porter garante de l'abrogation d'un droit de nos concitoyens, elle ferait mieux de reprendre ses cours de droit.....#marion_M_Le_Pen",648671b30a150ffd0cba63fd1e0b495744ed8bc1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0
RT @Username Aujourd'hui @Username prétend qu'il n'a jamais dit ce qu'il a dit sur la Sécu. Sa capacité à mentir est inquiétante.Ici son programme ,84bd4e70e18070d3c71ec3f15d17fa8c64b84c06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0
"RT @Username Heureuse d'accueillir @Username nouveau président de la République, à l'Hôtel de Ville de #Paris pour une cérémonie républicaine ",ccffdd90b2f8e48cb6fb96dd29fae0a8c931bda5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,0.0,0.0,0.333333333,0.333333333,0.0,0
RT @Username #MacronMarseille !!! @Username @Username @Username @Username @Username ,c4145afea3c9c87be2cd5d09ab51f0fb0b1ccc36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
"RT @Username ""Nous devons conserver la ligne courageusement défendue par @Username de faire baisser les dépenses publiques""  ",5887ec1d7bf1d9417b5eb6b99536c7ec4fa91f27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.666666667,0.0,0.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
Il faut vidanger la classe politique pour la renouveler et c'est ce que propose @Username . La société civile doit prendre le pouvoir. ,a008b6e90c4844e09e3833a25128ab0b6cb2aefd,,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
"RT @Username A Pantin, dans l'attente de la Péniche insoumise avec @Username #JLM2017 ",9d3c9f6219b63fc74bf6e3457d85ea3b2258ff1b,,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
"RT @Username [ITV] ""J'appelle les socialistes à se ressaisir et à se concentrer sur la campagne de @Username @Username ",6368919fe8d373a874358b1ad52868f684c71b3c,,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,0.333333333,0.0,0
RT @Username Inauguration du local de campagne @Username @Username @Username @Username ,0866e766d6de1e5d22b11cb4f7506705facc5622,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
@Username @Username @Username @Username @Username @Username @Username @Username Je n'ai vu que des questions aucune explication,960f1a1f3ad37366b74cf09ae9e2f82a006c43e5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0
"RT @Username ""Je souhaite revaloriser les filières professionnelles, qui sont méprisées actuellement."" #LeGrandJury",abc925f553fc3516a423b2aafa31f849515df1e7,,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
RT @Username J'annonce que je soutiendrai et ferai campagne avec Marine #LePen pour un gouvernement élargi. @Username,57f2958e7bbf640d641268dbfda11956a8718671,,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
#medias #corrompus #fléau #wakeup #Frexit #Presidentielle2017 @Username ,8ebd28be3d1785f0e821cabc3f2c22a46d2006c1,,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.666666667,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0
RT @Username @Username le collectif souhaite aborder avec l'équipe @Username : les #atsem #education #zep #suppressionposte @Username ,42c064b9823e90a28e49f91cac7ca0787bff0812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
"RT @Username ""Cet entre soi des élites ne respire plus. C'est pour cela que j'ai dit non"" @Username #MacronPau",eb4c0a2175865ae42226c1faf8a857d5f33d19bb,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.666666667,0.0,0.0,0.0,0
RT @Username @Username montrez à l'ensemble du peuple de #France que vous êtes la seule à defendre la Patrie !#marinepresidente #DebatTF1 #cdanslair,405957a6eaf76de3d4a53d0078cb4a4f98c2d5da,,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,1.0,0
"RT @Username Déclaration de Nicolas @Username ""Je vais attaquer @Username en justice qui veut imposer certains candidats"" #Parrainages ",2049769aa055867e6a0108ee8395536fb2c281a2,,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.333333333,0.333333333,0.0,0.0,0.0,0
"@Username @Username @Username @Username @Username Score #Macron + #MLP = 45%, en vérité la majorité des électeurs ne veut ni l'un ni l'autre. Et je prends même pas en compte l'abstention ...",6d1c2136881d9be5055239a2938b68ffc67ed885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0
@Username Il est vrai qu'en cela il est tout le contraire d'@Username ...,3fe525595257d628e09ae5c324b4d3b9d0d63175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
RT @Username Tout #Paris9 à Grand meeting d'@Username #macronbercy ! Merci les matinaux @Username ,74a66cba2a394e3347ac3c1009ba1ccbdc5d907f,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.333333333,0.0,1
"RT @Username .@Username VIDEO #MarineLePen «A Toulon,3 individus ont menacé une procession #catholique en criant ""Vous allez tous sauter,vive #Daesh""» #PerpignanMLP ",874c0c4585794708cea33d7f696004faeecf6cb1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0
RT @Username @Username HEY @Username nous ne sommes pas dupes ! <U+0001F609> ,f8c0e671f50b3fd45d8599523c9ad29f27eefef1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0
"RT @Username #LeGrandDébat #DébatTf1 #JLM2017 Bravo à @Username De la cohérence, du sérieux, une détermination au service de tous. ",13dec3cd781b570c1bf7d3b95eee4eb0252e7eee,,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.666666667,0.0,0
RT @Username AG #ccdeli 11/05 à Pau 100 chirurgiens dentistes prêts à s'unir contre l'arbitrage @Username @Username #DENTger @Username ,999a9d136992e43527a9c65083c5cddb54fa7c21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.666666667,0.0,0.0,0.0,0
"RT @Username ""Il faut une politique de développement des TPE/PME, ce sont elles qui créent l'emploi."" #2017LeDébat <U+0001F449><U+0001F3FB>  ",67c6dd10e6bbda50c2b61155435593308afbc2f5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
RT @Username Ils pensent que je suis seul. Ils veulent que je sois seul. Est-ce que nous sommes seuls ? #FillonTrocadéro ,e1a8a50b99012a2c047e37b53e16c98f8559a1a8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
"RT @Username Présider la France, c'est permettre à chaque commune, chaque département, chaque région, de devenir un territoire de la réussite.",5ade70dfb24d0a208eccabeb6f6bda5bdcda128d,,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
RT @Username Je condamne les actes odieux perpétrés contre les homosexuels en Tchétchénie. La France et l'Europe doivent s'engager contre ces attaques.,722b5f9c42d01e770e504518df8fe3da6c951739,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
@Username We love you in America and are praying for your victory ! LePens for France ! Make France Great Again !,8603d749d9cbe78c4c8705689687b8d9e632410f,,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.666666667,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333333333,0.0,1.0,0
"RT @Username La révolution citoyenne, ce sont les citoyens qui la font ! #JLMChâteauroux ",83c5fb81bd2ca41c10cc9455cde62c51ede6cb4a,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
"RT @Username Sur le terrain, nous constatons une forte mobilisation autour des candidat.e.s de la @Username #ConfJLM",35f7c7f9949b1d04db98629422e2e02517b6671a,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
"RT @Username ""Ce que j'adore chez @Username : une autre manière de faire la politique"" #teasing @Username @Username #StayTuned ! ",a376a1213e5ddc337ec602a9423a859397efe874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.333333333,0.0,0
"RT @Username Pour rappel, l'#euro est déjà une monnaie commune, et non pas une monnaie unique comme beaucoup le pensent. ",7a7cdab57889e8d1b36c4d09ebaf099a0589f603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
"RT @Username Il faudrait rappeler que @Username entre poutinisme, chavisme et europhobie, n'a pas grand chose à envier à @Username #laFrancefolle",a1cc688acd227d3c6ba7e1e14981e24fcb9880ea,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
RT @Username 20 000 dedans...5 000 dehors pour soutenir @Username #MacronPresident #macronbercy #JeVoteMacron ,583a6995f59bb6450150ea54b343db49ae58524b,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.333333333,0.333333333,0.0,0
@Username et chaque fier Francais sait que ces valeurs sont Liberté-Egalité- #pausecafé,a390dfc07854340b2eb057c0b7cd60bb6bbbb35a,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,1.0,0
RT @Username @Username @Username ,a1843265972ee6705c4c7039da21e3a9ab1ccbc7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333333333,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,2
"RT @Username .@Username ""Ni moi, ni Marine Le Pen sommes contre l'Europe. Nous sommes contre l'UE actuelle. (1/2)"" #LeGrandJury",31a2c3d7320d4dbc921900f1605d3adf8c8fd04a,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
"RT @Username Dimanche, choisissez la France <U+0001F1EB><U+0001F1F7> ! #ChoisirLaFrance ",fe6e1cb9a124bbf67313caf9261a556f9d8d67d6,,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
RT @Username #LEmissionPolitique aller vous voter pour @Username merci de RT au max,f4cc359aa81260bc2d679b3d3400c4606c089170,,0.0,0.0,0.666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
"RT @Username Avant, après. @Username au service de la beauté ! Coucou @Username #JLM2017 #AixEnProvence @Username ",03d360c590e63b0c83dfaab898c140eae44aae97,,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
RT @Username . @Username se mobilise contre la garde à vue et le procès pour exhibition sexuelle des 6 #Femen et demande leur relaxe! ,5cad18bbff34dab6486b92efd90b3fccd1d1bb60,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.333333333,0.0,0
RT @Username Suis un peu crevé.,cc73e2e95e85c3389b0954c8250163f3c76887ed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.333333333,0.0,0.0,0.0,0
"RT @Username Aujourd'hui il a 8 ans, il menace de péter le crâne de @Username Demain il en aura 18 et pètera le crâne de ta fille. #enjoy ",c6849e5150391bb273be43ff8b017f2a0bbcbaf8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.333333333,1.0,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0
RT @Username <U+0001F4FA> Je serai ce soir l'invitée de l'émission #Elysée2017 sur @Username à partir de 21h05. ,b8b8e9330ad98f688aab4f7e5f2c6f7be37048b3,,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,1
RT @Username @Username @Username @Username @Username Pas vu le ministère de la famille et des enfants ! @Username ne sait donc pas qu'il y a des enfants dans notre pays ???!!! Honteux !!!,3d2e53b98dce0a3f8570580944097a6373744608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.333333333,0.0,0.0,0.0,0.0,0
